iter	Passed	Remaining
4766	423722	20710
4767	423806	20621
4768	423902	20532
4769	423993	20444
4770	424085	20355
4771	424173	20266
4772	424260	20177
4773	424349	20088
4774	424437	19999
4775	424529	19910
4776	424614	19821
4777	424700	19732
4778	424785	19643
4779	424875	19554
4780	424959	19465
4781	425046	19376
4782	425136	19288
4783	425223	19199
4784	425307	19109
4785	425403	19021
4786	425499	18932
4787	425599	18844
4788	425689	18755
4789	425786	18667
4790	425888	18578
4791	425989	18490
4792	426076	18401
4793	426164	18312
4794	426246	18223
4795	426330	18134
4796	426433	18045
4797	426520	17956
4798	426606	17867
4799	426694	17778
4800	426784	17690
4801	426876	17601
4802	426971	17512
4803	427064	17423
4804	427160	17335
4805	427260	17246
4806	427363	17158
4807	427471	17070
4808	427579	16982
4809	427687	16894
4810	427787	16805
4811	427896	16717
4812	427995	16628
4813	428095	16540
4814	428196	16451
4815	428285	16363
4816	428372	16274
4817	428461	16185
4818	428545	16096
4819	428650	16007
4820	428742	15918
4821	428843	15830
4822	428929	15741
4823	429021	15652
4824	429114	15563
4825	429201	15474
4826	429290	15385
4827	429381	15296
4828	429474	15208
4829	429575	15119
4830	429670	15030
4831	429760	14941
4832	429860	14853
4833	429950	14764
4834	430036	14675
4835	430130	14586
4836	430224	14497
4837	430314	14409
4838	430399	14319
4839	430485	14230
4840	430574	14141
4841	430674	14053
4842	430762	13964
4843	430864	13875
4844	430961	13787
4845	431052	13698
4846	431143	13609
4847	431235	13520
4848	431328	13431
4849	431415	13342
4850	431505	13253
4851	431592	13164
4852	431681	13075
4853	431781	12987
4854	431870	12898
4855	431968	12809
4856	432058	12720
4857	432148	12631
4858	432236	12542
4859	432333	12454
4860	432434	12365
4861	432540	12276
4862	432646	12188
4863	432734	12099
4864	432833	12010
4865	432936	11922
4866	433030	11833
4867	433122	11744
4868	433208	11655
4869	433293	11566
4870	433378	11477
4871	433475	11388
4872	433578	11299
4873	433669	11210
4874	433761	11122
4875	433856	11033
4876	433949	10944
4877	434043	10855
4878	434133	10766
4879	434217	10677
4880	434306	10588
4881	434391	10499
4882	434477	10410
4883	434564	10321
4884	434651	10232
4885	434738	10143
4886	434826	10054
4887	434917	9965
4888	435005	9876
4889	435089	9787
4890	435179	9698
4891	435264	9609
4892	435353	9520
4893	435439	9431
4894	435531	9342
4895	435620	9253
4896	435710	9164
4897	435795	9075
4898	435881	8986
4899	435978	8897
4900	436075	8808
4901	436176	8719
4902	436270	8631
4903	436364	8542
4904	436463	8453
4905	436568	8364
4906	436676	8276
4907	436775	8187
4908	436867	8098
4909	436959	8009
4910	437047	7920
4911	437137	7831
4912	437230	7742
4913	437320	7653
4914	437406	7564
4915	437497	7475
4916	437584	7386
4917	437670	7297
4918	437755	7208
4919	437843	7119
4920	437930	7030
4921	438031	6941
4922	438131	6852
4923	438234	6763
4924	438335	6675
4925	438436	6586
4926	438537	6497
4927	438636	6408
4928	438734	6319
4929	438826	6230
4930	438920	6141
4931	439011	6052
4932	439102	5963
4933	439190	5874
4934	439278	5785
4935	439365	5696
4936	439449	5607
4937	439537	5518
4938	439625	5429
4939	439721	5340
4940	439814	5251
4941	439899	5162
4942	439986	5073
4943	440079	4984
4944	440167	4895
4945	440258	4806
4946	440345	4717
4947	440442	4628
4948	440544	4539
4949	440640	4450
4950	440737	4361
4951	440822	4272
4952	440913	4183
4953	441028	4095
4954	441136	4006
4955	441253	3917
4956	441346	3828
4957	441438	3739
4958	441536	3650
4959	441643	3561
4960	441739	3472
4961	441840	3383
4962	441928	3294
4963	442014	3205
4964	442103	3116
4965	442193	3027
4966	442285	2938
4967	442384	2849
4968	442470	2760
4969	442568	2671
4970	442657	2582
4971	442743	2493
4972	442834	2404
4973	442925	2315
4974	443020	2226
4975	443120	2137
4976	443215	2048
4977	443311	1959
4978	443408	1870
4979	443502	1781
4980	443594	1692
4981	443712	1603
4982	443823	1514
4983	443919	1425
4984	444009	1336
4985	444098	1246
4986	444186	1157
4987	444275	1068
4988	444381	979
4989	444508	890
4990	444608	801
4991	444711	712
4992	444806	623
4993	444904	534
4994	445004	445
4995	445113	356
4996	445211	267
4997	445309	178
4998	445407	89
4999	445509	0
